0	NA	0
1e-04	0.000193236714975845	69
2e-04	0.000308641975308642	108
3e-04	0.000263157894736842	152
4e-04	0.000335097001763668	189
5e-04	0.00037037037037037	207
6e-04	0.000384615384615385	234
7e-04	0.000364779874213836	265
8e-04	0.000416666666666667	288
9e-04	0.000407288317256163	311
0.001	0.00044238683127572	324
0.0011	0.000465116279069767	344
0.0012	0.00046448087431694	366
0.0013	0.000487179487179487	390
0.0014	0.000528052805280528	404
0.0015	0.000550161812297735	412
0.0016	0.000573643410852713	430
0.0017	0.00057315233785822	442
0.0018	0.000612094395280236	452
0.0019	0.00061965811965812	468
0.002	0.000649895178197065	477
0.0021	0.000670690811535882	497
0.0022	0.000690335305719921	507
0.0023	0.000707070707070707	528
0.0024	0.000714285714285714	532
0.0025	0.000717299578059072	553
0.0026	0.00076241134751773	564
0.0027	0.000778546712802768	578
0.0028	0.000777027027027027	592
0.0029	0.000805555555555556	600
0.003	0.000806100217864924	612
0.0031	0.000806451612903226	620
0.0032	0.000822784810126582	632
0.0033	0.00082815734989648	644
0.0034	0.000824481537683359	659
0.0035	0.000842052815146986	669
0.0036	0.000856583455702398	681
0.0037	0.000858806404657933	687
0.0038	0.000861904761904762	700
0.0039	0.000872230080150872	707
0.004	0.000884543761638734	716
0.0041	0.000917010545621275	727
0.0042	0.000929705215419501	735
0.0043	0.000941441441441441	740
0.0044	0.000961968680089485	745
0.0045	0.000975717439293598	755
0.0046	0.000996068152031455	763
0.0047	0.00104302477183833	767
0.0048	0.00105376344086021	775
0.0049	0.00106990622335891	782
0.005	0.00106329113924051	790
0.0051	0.00106533499791927	801
0.0052	0.00106995884773663	810
0.0053	0.0010920245398773	815
0.0054	0.00110166059133252	823
0.0055	0.00110047846889952	836
0.0056	0.00111111111111111	843
0.0057	0.00111111111111111	855
0.0058	0.00112015503875969	860
0.0059	0.00111880046136102	867
0.006	0.00110730593607306	876
0.0061	0.00113370998116761	885
0.0062	0.00115212527964206	894
0.0063	0.0011688790560472	904
0.0064	0.00117582417582418	910
0.0065	0.00119202898550725	920
0.0066	0.00119047619047619	924
0.0067	0.00120559741657696	929
0.0068	0.00120499108734403	935
0.00690000000000001	0.0012273212379936	937
0.00700000000000001	0.00122304701307883	943
0.00710000000000001	0.00122549019607843	952
0.00720000000000001	0.00123354123354123	962
0.00730000000000001	0.00123278236914601	968
0.00740000000000001	0.00124957088911775	971
0.00750000000000001	0.00126061841658172	981
0.00760000000000001	0.00126727334007415	989
0.00770000000000001	0.00128	1000
0.00780000000000001	0.00127744510978044	1002
0.00790000000000001	0.00129960317460317	1008
0.00800000000000001	0.00130121271714192	1017
0.00810000000000001	0.001298828125	1024
0.00820000000000001	0.0013042071197411	1030
0.00830000000000001	0.00131850419084462	1034
0.0084	0.00134424125761951	1039
0.0085	0.00135186960690316	1043
0.0086	0.00135614702154626	1052
0.0087	0.00135603910438348	1057
0.0088	0.00136776212832551	1065
0.0089	0.00136760124610592	1070
0.009	0.00136307311028501	1076
0.0091	0.0013691026827012	1081
0.0092	0.00137453874538745	1084
0.0093	0.00138121546961326	1086
0.0094	0.00138710663000306	1091
0.0095	0.00138914164391871	1099
0.0096	0.00139267332727823	1101
0.0097	0.00140446051838457	1106
0.0098	0.00141741741741742	1110
0.0099	0.00143070489844683	1116
0.01	0.0014349376114082	1122
0.0101	0.00143617021276596	1128
0.0102	0.00144247787610619	1130
0.0103	0.00145118733509235	1137
0.0104	0.00145029239766082	1140
0.0105	0.00145015983725661	1147
0.0106	0.00145543981481481	1152
0.0107	0.00147024841132293	1154
0.0108	0.00147956246401842	1158
0.0109	0.00148753224419604	1163
0.011	0.00148621767547599	1173
0.0111	0.00149435028248588	1180
0.0112	0.00151054852320675	1185
0.0113	0.00150447427293065	1192
0.0114	0.00151489835700362	1197
0.0115	0.00151968940654465	1202
0.0116	0.00152869757174393	1208
0.0117	0.00154163231657049	1213
0.0118	0.00154391707583197	1222
0.0119	0.00154577560445531	1227
0.012	0.00155988104893214	1233
0.0121	0.00158050619278406	1238
0.0122	0.00159036144578313	1245
0.0123	0.00160394982652789	1249
0.0124	0.00160031847133758	1256
0.0125	0.00160180037066455	1259
0.0126	0.00161128691983122	1264
0.0127	0.00161814843954891	1271
0.0128	0.00162614379084967	1275
0.0129	0.00164451394318478	1279
0.013	0.00165106604264171	1282
0.0131	0.00165244375484872	1289
0.0132	0.00166279969064192	1293
0.0133	0.00166538362843213	1299
0.0134	0.00167690732206861	1302
0.0135	0.00168198060234814	1306
0.0136	0.00169089517980107	1307
0.0137	0.00169964485032978	1314
0.0138	0.00171602126044039	1317
0.0139	0.00172213817448311	1322
0.014	0.00173323285606631	1327
0.0141	0.00173923923923924	1332
0.0142	0.00174638764324863	1338
0.0143	0.00175608544461003	1342
0.0144	0.00175960346964064	1345
0.0145	0.00177283950617284	1350
0.0146	0.00177744953225012	1354
0.0147	0.00177581555064999	1359
0.0148	0.0017687074829932	1372
0.0149	0.0017769696969697	1375
0.015	0.00178726483357453	1382
0.0151	0.00179302045728038	1385
0.0152	0.00179487179487179	1391
0.0153	0.0018077474892396	1394
0.0154	0.00180714285714286	1400
0.0155	0.00181623931623932	1404
0.0156	0.00182376565083865	1411
0.0157	0.00182203389830508	1416
0.0158	0.00183802816901408	1420
0.0159	0.00184044786564031	1429
0.016	0.00184228890439637	1433
0.0161	0.00184387305999537	1439
0.0162	0.00185210780926054	1447
0.0163	0.00186105360018403	1449
0.0164	0.00186483390607102	1455
0.0165	0.00186502507979936	1462
0.0166	0.00186903137789905	1466
